"","Reporting Organsation Reference","Reporting Organisation Narrative","org_name","Organisation Type","tracker_commit","tracker_spend","YYYYMM year and month","Transaction Type Code","x_original_transaction_value_USDm_Sum","Transaction Type","IATI Organisation Name","Tracker Commit","Tracker Spend","Organisation Name","usability","usability_score","year_month"
"564","GB-GOV-1","UK - Foreign, Commonwealth and Development Office","UK - Foreign, Commonwealth and Development Office","Bilateral","No","Yes","202106",4,"127.389792409595","Disbursements","UK - Foreign, Commonwealth and Development Office","No","Yes","UK - Foreign, Commonwealth and Development Office","Yes","Yes","06-2021"
"565","GB-GOV-1","UK - Foreign, Commonwealth and Development Office","UK - Foreign, Commonwealth and Development Office","Bilateral","No","Yes","202107",4,"42.631647907134","Disbursements","UK - Foreign, Commonwealth and Development Office","No","Yes","UK - Foreign, Commonwealth and Development Office","Yes","Yes","07-2021"
"566","GB-GOV-1","UK - Foreign, Commonwealth and Development Office","UK - Foreign, Commonwealth and Development Office","Bilateral","No","Yes","202108",4,"33.800077985448","Disbursements","UK - Foreign, Commonwealth and Development Office","No","Yes","UK - Foreign, Commonwealth and Development Office","Yes","Yes","08-2021"
"567","GB-GOV-1","UK - Foreign, Commonwealth and Development Office","UK - Foreign, Commonwealth and Development Office","Bilateral","No","Yes","202109",3,"5.07989689762199","Disbursements","UK - Foreign, Commonwealth and Development Office","No","Yes","UK - Foreign, Commonwealth and Development Office","Yes","Yes","09-2021"
"568","GB-GOV-1","UK - Foreign, Commonwealth and Development Office","UK - Foreign, Commonwealth and Development Office","Bilateral","No","Yes","202109",4,"110.821286678526","Disbursements","UK - Foreign, Commonwealth and Development Office","No","Yes","UK - Foreign, Commonwealth and Development Office","Yes","Yes","09-2021"
"569","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202101",3,"7.5894854188","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","01-2021"
"570","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202101",4,"0.009265405669","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","01-2021"
"571","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202102",3,"9.612354189647","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","02-2021"
"572","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202103",3,"42.031626574745","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","03-2021"
"573","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202103",4,"0.109472405674","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","03-2021"
"574","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202104",3,"3.077590606562","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","04-2021"
"575","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202104",4,"0.084049","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","04-2021"
"576","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202105",3,"4.708318706043","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","05-2021"
"577","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202106",3,"27.915854130636","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","06-2021"
"578","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202107",3,"0.984728854279","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","07-2021"
"579","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202108",3,"0.56927744491","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","08-2021"
"580","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202109",3,"0.061245281586","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","09-2021"
"581","GB-GOV-10","UK - Department of Health and Social Care (DHSC)","UK - Department of Health and Social Care","Bilateral","No","Yes","202111",3,"2.081737639","Disbursements","UK - Department of Health and Social Care (DHSC)","No","Yes","UK - Department of Health and Social Care","Yes","Yes","11-2021"
"582","GB-GOV-13","UK - Department for Business, Energy and Industrial Strategy","UK - Department for Business, Energy and Industrial Strategy","Bilateral","Yes","Yes","202101",3,"14.1918128","Disbursements","UK - Department for Business, Energy and Industrial Strategy (BEIS)","Yes","Yes","UK - Department for Business, Energy and Industrial Strategy","Yes","Yes","01-2021"
"583","GB-GOV-13","UK - Department for Business, Energy and Industrial Strategy","UK - Department for Business, Energy and Industrial Strategy","Bilateral","Yes","Yes","202102",3,"7.20873736","Disbursements","UK - Department for Business, Energy and Industrial Strategy (BEIS)","Yes","Yes","UK - Department for Business, Energy and Industrial Strategy","Yes","Yes","02-2021"
"584","GB-GOV-13","UK - Department for Business, Energy and Industrial Strategy","UK - Department for Business, Energy and Industrial Strategy","Bilateral","Yes","Yes","202103",3,"28.6183890784","Disbursements","UK - Department for Business, Energy and Industrial Strategy (BEIS)","Yes","Yes","UK - Department for Business, Energy and Industrial Strategy","Yes","Yes","03-2021"
"585","GB-GOV-13","UK - Department for Business, Energy and Industrial Strategy","UK - Department for Business, Energy and Industrial Strategy","Bilateral","Yes","Yes","202104",3,"1.532756104","Disbursements","UK - Department for Business, Energy and Industrial Strategy (BEIS)","Yes","Yes","UK - Department for Business, Energy and Industrial Strategy","Yes","Yes","04-2021"
"586","GB-GOV-13","UK - Department for Business, Energy and Industrial Strategy","UK - Department for Business, Energy and Industrial Strategy","Bilateral","Yes","Yes","202106",3,"3.2252455312","Disbursements","UK - Department for Business, Energy and Industrial Strategy (BEIS)","Yes","Yes","UK - Department for Business, Energy and Industrial Strategy","Yes","Yes","06-2021"
"587","GB-GOV-13","UK - Department for Business, Energy and Industrial Strategy","UK - Department for Business, Energy and Industrial Strategy","Bilateral","Yes","Yes","202110",3,"8.1959269216","Disbursements","UK - Department for Business, Energy and Industrial Strategy (BEIS)","Yes","Yes","UK - Department for Business, Energy and Industrial Strategy","Yes","Yes","10-2021"
"588","GB-GOV-13","UK - Department for Business, Energy and Industrial Strategy","UK - Department for Business, Energy and Industrial Strategy","Bilateral","Yes","Yes","202111",3,"5.228967656","Disbursements","UK - Department for Business, Energy and Industrial Strategy (BEIS)","Yes","Yes","UK - Department for Business, Energy and Industrial Strategy","Yes","Yes","11-2021"
"589","GB-GOV-15",NA,NA,"Bilateral",NA,NA,"202112",NA,"","Disbursements","Department for International Trade","No","No","UK - Department for International Trade","No","No","12-2021"
"590","GB-GOV-6","UK - Home Office","UK - Home Office","Bilateral","No","No","202106",4,"1.3904e-06","Disbursements","UK - Home Office","No","No","UK - Home Office","No","No","06-2021"
"591","GB-GOV-6","UK - Home Office","UK - Home Office","Bilateral","No","No","202107",4,"1.3904e-06","Disbursements","UK - Home Office","No","No","UK - Home Office","No","No","07-2021"
"592","GB-GOV-6","UK - Home Office","UK - Home Office","Bilateral","No","No","202109",4,"1.3904e-06","Disbursements","UK - Home Office","No","No","UK - Home Office","No","No","09-2021"
"593","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202101",3,"1.529794406434","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","01-2021"
"594","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202102",3,"22.527433200356","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","02-2021"
"595","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202103",3,"2.785874590268","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","03-2021"
"596","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202104",3,"7.050480693634","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","04-2021"
"597","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202105",3,"1.45520208302","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","05-2021"
"598","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202106",3,"4.601531517352","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","06-2021"
"599","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202107",3,"8.862387211734","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","07-2021"
"600","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202108",3,"4.10631324537","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","08-2021"
"601","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202109",3,"3.933691444298","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","09-2021"
"602","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202110",3,"9.221658472236","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","10-2021"
"603","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202111",3,"8.2017261914","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","11-2021"
"604","NL-KVK-27378529","Netherlands Enterprise Agency","Netherlands - Enterprise Agency","Bilateral","Yes","Yes","202112",3,"18.84818136376","Disbursements","Netherlands Enterprise Agency","Yes","Yes","Netherlands - Enterprise Agency","Yes","Yes","12-2021"
"605","NO-BRC-971277882",NA,NA,"Bilateral",NA,NA,"202112",NA,"","Disbursements","Norad - Norwegian Agency for Development Cooperation","No","Yes","Norway - Norway Agency for Development Cooperation","Yes","Mid","12-2021"
"606","NZ-1","New Zealand Ministry of Foreign Affairs and Trade","New Zealand - Ministry of Foreign Affairs and Trade","Bilateral","Yes","Yes","202101",4,"29.216721686163","Disbursements","New Zealand - Ministry of Foreign Affairs and Trade - New Zealand Aid Programme","Yes","Yes","New Zealand - Ministry of Foreign Affairs and Trade","Yes","Yes","01-2021"
"607","NZ-1","New Zealand Ministry of Foreign Affairs and Trade","New Zealand - Ministry of Foreign Affairs and Trade","Bilateral","Yes","Yes","202102",4,"42.0669532226819","Disbursements","New Zealand - Ministry of Foreign Affairs and Trade - New Zealand Aid Programme","Yes","Yes","New Zealand - Ministry of Foreign Affairs and Trade","Yes","Yes","02-2021"
"608","NZ-1","New Zealand Ministry of Foreign Affairs and Trade","New Zealand - Ministry of Foreign Affairs and Trade","Bilateral","Yes","Yes","202103",4,"32.790463232892","Disbursements","New Zealand - Ministry of Foreign Affairs and Trade - New Zealand Aid Programme","Yes","Yes","New Zealand - Ministry of Foreign Affairs and Trade","Yes","Yes","03-2021"
