"","country","org_type","flow_type","transaction_type","year","quarter","month","aggregate_type","variable","value","timeframe"
"4108",NA,"Multilateral","OOF","Commitments",2018,2,4,"Organisation type","Volume",0,"Monthly"
"4109",NA,"Multilateral","OOF","Commitments",2018,2,5,"Organisation type","Volume",0,"Monthly"
"4110",NA,"Multilateral","OOF","Commitments",2018,2,6,"Organisation type","Volume",15.716863,"Monthly"
"4111",NA,"Multilateral","OOF","Commitments",2018,3,7,"Organisation type","Volume",11.786601,"Monthly"
"4112",NA,"Multilateral","OOF","Commitments",2018,3,8,"Organisation type","Volume",33,"Monthly"
"4113",NA,"Multilateral","OOF","Commitments",2018,3,9,"Organisation type","Volume",9.984445,"Monthly"
"4114",NA,"Multilateral","OOF","Commitments",2018,4,10,"Organisation type","Volume",0,"Monthly"
"4115",NA,"Multilateral","OOF","Commitments",2018,4,11,"Organisation type","Volume",0,"Monthly"
"4116",NA,"Multilateral","OOF","Commitments",2018,4,12,"Organisation type","Volume",34.8795977300001,"Monthly"
"4117",NA,"Multilateral","OOF","Commitments",2019,1,1,"Organisation type","Volume",296.55282399,"Monthly"
"4118",NA,"Multilateral","OOF","Commitments",2019,1,2,"Organisation type","Volume",59.641815,"Monthly"
"4119",NA,"Multilateral","OOF","Commitments",2019,1,3,"Organisation type","Volume",0,"Monthly"
"4120",NA,"Multilateral","OOF","Commitments",2019,2,4,"Organisation type","Volume",0,"Monthly"
"4121",NA,"Multilateral","OOF","Commitments",2019,2,5,"Organisation type","Volume",0,"Monthly"
"4122",NA,"Multilateral","OOF","Commitments",2019,2,6,"Organisation type","Volume",0,"Monthly"
"4123",NA,"Multilateral","OOF","Commitments",2019,3,7,"Organisation type","Volume",110.960724,"Monthly"
"4124",NA,"Multilateral","OOF","Commitments",2019,3,8,"Organisation type","Volume",0,"Monthly"
"4125",NA,"Multilateral","OOF","Commitments",2019,3,9,"Organisation type","Volume",0,"Monthly"
"4126",NA,"Multilateral","OOF","Commitments",2019,4,10,"Organisation type","Volume",18.926925,"Monthly"
"4127",NA,"Multilateral","OOF","Commitments",2019,4,11,"Organisation type","Volume",24.3226,"Monthly"
"4128",NA,"Multilateral","OOF","Commitments",2019,4,12,"Organisation type","Volume",819.048598950001,"Monthly"
"4129",NA,"Multilateral","OOF","Commitments",2020,1,1,"Organisation type","Volume",317.38368271,"Monthly"
"4130",NA,"Multilateral","OOF","Commitments",2020,1,2,"Organisation type","Volume",0,"Monthly"
"4131",NA,"Multilateral","OOF","Commitments",2020,1,3,"Organisation type","Volume",0,"Monthly"
"4132",NA,"Multilateral","OOF","Commitments",2020,2,4,"Organisation type","Volume",7.055192,"Monthly"
"4133",NA,"Multilateral","OOF","Commitments",2020,2,5,"Organisation type","Volume",102.95233334,"Monthly"
"4134",NA,"Multilateral","OOF","Commitments",2020,2,6,"Organisation type","Volume",0,"Monthly"
"4135",NA,"Multilateral","OOF","Commitments",2020,3,7,"Organisation type","Volume",0,"Monthly"
"4136",NA,"Multilateral","OOF","Commitments",2020,3,8,"Organisation type","Volume",0,"Monthly"
"4137",NA,"Multilateral","OOF","Commitments",2020,3,9,"Organisation type","Volume",16.112325,"Monthly"
"4138",NA,"Multilateral","OOF","Commitments",2020,4,10,"Organisation type","Volume",0,"Monthly"
"4139",NA,"Multilateral","OOF","Commitments",2020,4,11,"Organisation type","Volume",0,"Monthly"
"4140",NA,"Multilateral","OOF","Commitments",2020,4,12,"Organisation type","Volume",0,"Monthly"
"4141",NA,"Multilateral","Other flows","Commitments",2018,1,1,"Organisation type","Volume",0,"Monthly"
"4142",NA,"Multilateral","Other flows","Commitments",2018,1,2,"Organisation type","Volume",0,"Monthly"
"4143",NA,"Multilateral","Other flows","Commitments",2018,1,3,"Organisation type","Volume",0,"Monthly"
"4144",NA,"Multilateral","Other flows","Commitments",2018,2,4,"Organisation type","Volume",0,"Monthly"
"4145",NA,"Multilateral","Other flows","Commitments",2018,2,5,"Organisation type","Volume",0,"Monthly"
"4146",NA,"Multilateral","Other flows","Commitments",2018,2,6,"Organisation type","Volume",0,"Monthly"
"4147",NA,"Multilateral","Other flows","Commitments",2018,3,7,"Organisation type","Volume",0,"Monthly"
"4148",NA,"Multilateral","Other flows","Commitments",2018,3,8,"Organisation type","Volume",0,"Monthly"
"4149",NA,"Multilateral","Other flows","Commitments",2018,3,9,"Organisation type","Volume",0,"Monthly"
"4150",NA,"Multilateral","Other flows","Commitments",2018,4,10,"Organisation type","Volume",0,"Monthly"
"4151",NA,"Multilateral","Other flows","Commitments",2018,4,11,"Organisation type","Volume",0,"Monthly"
"4152",NA,"Multilateral","Other flows","Commitments",2018,4,12,"Organisation type","Volume",0,"Monthly"
"4153",NA,"Multilateral","Other flows","Commitments",2019,1,1,"Organisation type","Volume",0,"Monthly"
